operatorname;theme;indicator;transportmode;transportsubmode;id_line;name_line;trimester;year;percent_result;occurrence_result;target_reference_contract;penality
SNCF;Elévatique;Disponibilité des escaliers mécaniques;Tramtrain;;C01999;T11;T2;2023;97.08665293040293;;98.0;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;RER;;C01743;B;T3;2023;98.2643963642548;;98.0;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;RER;;C01728;D;T3;2023;98.8421553584212;;98.0;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01731;J;T3;2023;98.2980302293132;;98.0;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01737;L;T3;2023;98.3333990629197;;98.0;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01738;N;T3;2023;96.9396509425557;;98.0;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01739;P;T3;2023;98.6281406875381;;98.0;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;RER;;C01728;D;T4;2023;96.8;;98.0;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01731;J;T4;2023;98.5;;98.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01728;D;T1;2023;97.25710509398942;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01729;E;T1;2023;95.795038144981;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01731;J;T1;2023;99.6334540252887;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01730;H;T2;2023;98.46930965198058;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01737;L;T2;2023;98.91749064885698;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01738;N;T2;2023;98.43418258723187;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01727;C;T3;2023;99.3370312262301;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01730;H;T3;2023;99.0641961430475;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01739;P;T3;2023;98.8243592750145;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01743;B;T4;2023;98.4;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01730;H;T4;2023;98.9;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01731;J;T4;2023;98.5;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01737;L;T4;2023;97.6;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01741;U;T4;2023;98.0;;97.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;Train;;C01731;J;T1;2023;100.0;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;Train;;C01736;K;T1;2023;100.0;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;RER;;C01727;C;T3;2023;100.0;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;Train;;C01731;J;T3;2023;100.0;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;Train;;C01738;N;T3;2023;100.0;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;RER;;C01743;B;T1;2023;96.41538528610326;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;Train;;C01737;L;T1;2023;99.44441082565362;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;Train;;C01739;P;T1;2023;98.7588287037037;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;Train;;C01740;R;T1;2023;95.58430955034315;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;Train;;C01741;U;T1;2023;99.30599162742018;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;Tramtrain;;C01999;T11;T1;2023;96.11460335255178;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;RER;;C01743;B;T2;2023;81.96143532341024;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;RER;;C01743;B;T3;2023;91.3227983287817;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;RER;;C01729;E;T3;2023;89.3422768650405;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;RER;;C01743;B;T4;2023;94.9;;98.0;Non
SNCF;Elévatique;Disponibilité des ascenseurs;Train;;C01738;N;T4;2023;97.2;;98.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01728;D;T1;2023;95.04349032835134;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01742;A;T2;2023;93.51287025112175;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01743;B;T2;2023;85.72062748352916;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01736;K;T2;2023;69.80197955346169;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01741;U;T2;2023;87.24939848571964;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01729;E;T3;2023;93.0400578050121;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01730;H;T3;2023;93.0638298031268;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01740;R;T3;2023;99.0675990833875;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01742;A;T4;2023;97.6;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01727;C;T4;2023;96.0;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01729;E;T4;2023;93.4;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01731;J;T4;2023;97.9;;97.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01738;N;T4;2023;89.6;;97.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01730;H;T1;2023;100.0;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01731;J;T1;2023;100.0;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01736;K;T1;2023;100.0;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01727;C;T2;2023;100.0;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01729;E;T3;2023;100.0;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01736;K;T3;2023;100.0;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01738;N;T3;2023;100.0;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01743;B;T1;2023;99.86821193438497;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01729;E;T1;2023;99.09964150699584;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01731;J;T2;2023;97.8813418649794;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01740;R;T2;2023;99.3787980673441;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01728;D;T3;2023;98.7966412976166;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;Tramtrain;;C01843;T4;T3;2023;99.5940507404827;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01729;E;T4;2023;97.9;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01736;K;T4;2023;99.9;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01738;N;T4;2023;99.7;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01740;R;T4;2023;99.6;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;Tramtrain;;C01843;T4;T4;2023;98.6;;98.0;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;Tramtrain;;C01999;T11;T4;2023;100.0;;98.0;Non
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);RER;;C01742;A;T1;2023;94.99203026223623;;97.0;Non
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01739;P;T1;2023;97.08183590912954;;97.0;Non
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);RER;;C01743;B;T2;2023;98.69419292985914;;97.0;Non
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01731;J;T2;2023;97.21379698323483;;97.0;Non
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01741;U;T2;2023;92.77421370977969;;97.0;Non
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Tramtrain;;C01843;T4;T2;2023;87.1491275098924;;97.0;Non
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01736;K;T3;2023;99.7808341437747;;97.0;Non
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01739;P;T3;2023;99.0217533750494;;97.0;Non
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Tramtrain;;C01843;T4;T3;2023;88.2269169584518;;97.0;Non
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Tramtrain;;C02344;T13;T4;2023;98.6;;97.0;Non
SNCF;Elévatique;Disponibilité des plateformes élévatrices des véhicules;Bus;;;Noctilien;T1;2023;100.0;;95.0;Non
SNCF;Elévatique;Arrêt au trottoir des véhicules;Bus;;;Noctilien;T1;2023;100.0;;98.0;Non
SNCF;Information voyageurs;Information voyageurs statique en situation normale à bord des véhicules;Bus;;;Noctilien;T2;2023;98.3739837398374;;96.0;Non
SNCF;Information voyageurs;Information voyageurs dynamique en situation normale à bord;Bus;;;Noctilien;T2;2023;97.11;;96.0;Non
SNCF;Propreté;Propreté des véhicules;Bus;;;Noctilien;T3;2023;100.0;;97.89999999999999;Non
SNCF;Information voyageurs;Information voyageurs dynamique en situation normale à bord;Bus;;;Noctilien;T4;2023;97.4;;96.0;Non
RATP;Accessibilité;Arrêt au trottoir;Bus;Bus petite couronne;;;T2;2023;99.7;;99.5;Non
RATP;Accessibilité;Arrêt au trottoir;Bus;Noctilien;;;T2;2023;100.0;;99.5;Non
RATP;Accessibilité;Arrêt au trottoir;Bus;Bus en site propre;;TVM,393;T3;2023;100.0;;99.5;Non
RATP;Accessibilité;Arrêt au trottoir;Bus;Bus Paris;;;T3;2023;99.8;;99.5;Non
RATP;Accessibilité;Arrêt au trottoir;Bus;Bus en site propre;;TVM,393;T4;2023;100.0;;99.5;Non
RATP;Ventes et Validations;Disponibilité des équipements de validations;Bus;Noctilien;;;T1;2023;96.7;;97.0;Non
RATP;Ventes et Validations;Disponibilité des équipements de validations;Bus;Bus petite couronne;;;T3;2023;95.4;;97.0;Non
RATP;Ventes et Validations;Disponibilité des équipements de validations;Bus;Bus Paris;;;T3;2023;95.0;;97.0;Non
RATP;Ventes et Validations;Disponibilité des équipements de validations;Bus;Bus en site propre;;TVM,393;T4;2023;97.7;;90.5;Non
RATP;Accessibilité;Disponibilité des palettes UFR;Bus;Bus petite couronne;;;T2;2023;97.0;;97.5;Non
RATP;Accessibilité;Disponibilité des palettes UFR;Bus;Bus Paris;;;T3;2023;99.3;;97.5;Non
RATP;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Bus en site propre;;TVM,393;T1;2023;81.7;;97.5;Non
RATP;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Bus en site propre;;TVM,393;T3;2023;83.5;;97.5;Non
RATP;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Bus Paris;;;T3;2023;87.8;;93.0;Non
RATP;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Bus petite couronne;;;T4;2023;88.4;;93.0;Non
RATP;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Noctilien;;;T4;2023;92.9;;93.0;Non
RATP;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Noctilien;;;T1;2023;93.2;;96.0;Non
RATP;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Bus petite couronne;;;T2;2023;94.1;;96.0;Non
RATP;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Noctilien;;;T2;2023;92.8;;96.0;Non
RATP;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Bus petite couronne;;;T3;2023;94.6;;96.0;Non
RATP;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Bus;Bus;;Global;T2;2023;99.4;;95.0;Non
RATP;Information voyageurs;Information statique en situation normale à bord des véhicules;Bus;Bus en site propre;;TVM,393;T3;2023;99.0;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus en site propre;;TVM,393;T3;2023;98.7;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus petite couronne;;;T3;2023;97.8;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus en site propre;;TVM,393;T4;2023;98.5;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus Paris;;;T4;2023;98.9;;98.0;Non
RATP;Propreté;Propreté des véhicules;Bus;Bus Paris;;;T1;2023;98.5;;97.2;Non
RATP;Propreté;Propreté des véhicules;Bus;Noctilien;;;T1;2023;99.0;;97.0;Non
RATP;Propreté;Propreté des véhicules;Bus;Bus Paris;;;T2;2023;97.9;;97.2;Non
RATP;Propreté;Propreté des véhicules;Bus;Noctilien;;;T2;2023;98.8;;97.0;Non
RATP;Propreté;Propreté des véhicules;Bus;Noctilien;;;T4;2023;98.6;;97.0;Non
RATP;Contact voyageurs;Qualité du contact voyageurs;Bus;Bus Paris;;;T1;2023;99.4;;99.0;Non
RATP;Contact voyageurs;Qualité du contact voyageurs;Bus;Noctilien;;;T2;2023;100.0;;99.0;Non
RATP;Contact voyageurs;Qualité du contact voyageurs;Bus;Bus petite couronne;;;T4;2023;99.4;;99.0;Non
RATP;Contact voyageurs;Sécurité, confort de conduite;Bus;Bus petite couronne;;;T2;2023;97.7;;98.5;Oui
RATP;Contact voyageurs;Sécurité, confort de conduite;Bus;Bus Paris;;;T3;2023;98.9;;98.5;Oui
RATP;Contact voyageurs;Sécurité, confort de conduite;Bus;Noctilien;;;T3;2023;99.9;;98.5;Oui
RATP;Contact voyageurs;Sécurité, confort de conduite;Bus;Bus Paris;;;T4;2023;98.9;;98.5;Oui
RATP;Contact voyageurs;Délai de contact à distance;Métro;Lignes métro automatiques;C01371,C01384;1,14;T4;2023;96.3;;92.0;Oui
RATP;Contact voyageurs;Délai de contact en station/gare;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T1;2023;97.4;;92.0;Oui
RATP;Contact voyageurs;Délai de contact en station/gare;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T2;2023;96.3;;92.0;Oui
RATP;Contact voyageurs;Délai de contact en station/gare;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T4;2023;95.0;;92.0;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;Lignes métro automatiques;C01371,C01384;1,14;T2;2023;;0;;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T2;2023;;0;;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T4;2023;;2;;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T3;2023;;2;;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro automatiques;C01371,C01384;1,14;T4;2023;;0;;Oui
RATP;Ventes et Validations;Disponibilité des appareils de distribution;Métro;Lignes métro automatiques;C01371,C01384;1,14;T1;2023;98.6;;98.5;Non
